metadata,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,lang
[object Object],Mon Nov 23 00:37:58 +0000 2015,668589269968134100,668589269968134144,"boo boo, sad story. black american dad story","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:37:50 +0000 2015,668589238288580600,668589238288580609,my bestfriend really a dog and its sad😂😂..i be feeling bad for the bitches he deal with💀,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:37:51 +0000 2015,668589241132326900,668589241132326913,V sad then I realized I'm seeing the 1975 in 12 days then got sad again 🤘🏼,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:29:36 +0000 2015,668587165316595700,668587165316595712,The DQ snack melts advertisement makes me cringe because I've heard it approximately 765.54 times,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:26:42 +0000 2015,668586436841476100,668586436841476096,automated dm's are so annoying,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,3,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:07 +0000 2015,668589309859991600,668589309859991552,PC Actual: 4 motivos para comprar el nuevo iPad Pro. https://t.co/iCp4vfONj2,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,es
[object Object],Mon Nov 23 00:38:02 +0000 2015,668589288984961000,668589288984961028,"Morph FaceBooth － Swap, Mix Portraits and Make Face Mixing... https://t.co/8qSUQxdVMS","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:38:40 +0000 2015,668589448469327900,668589448469327872,le ciel est ma limite.☁️,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,fr
[object Object],Mon Nov 23 00:38:37 +0000 2015,668589432262512600,668589432262512640,J'dors même pas encore que ma tl elle est déjà spammé de #AMAs,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,fr
[object Object],Mon Nov 23 00:38:21 +0000 2015,668589368110661600,668589368110661634,Sasali ba kayo sa bob sa school? — Yung hashtag yes https://t.co/08tf5tLQaH,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,tl
[object Object],Mon Nov 23 00:37:30 +0000 2015,668589150921056300,668589150921056257,"FanDuel warned staff against winning too often on rival sites: 

DraftKings and FanDuel may have bitten off mo... https://t.co/XgdudhaOvH","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:35:52 +0000 2015,668588742190477300,668588742190477312,"This week is about to be a ""how many tests can I cram in a 48 hour period of time""","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,,,,,,[object Object],,,,,false,2,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:02:05 +0000 2015,668580240680026100,668580240680026112,@2004cute 일단 한국에 한국에 가야 하지 않을까,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,668578556528586800,668578556528586752,529508751,529508751,2004cute,[object Object],,,,,false,0,0,[object Object],false,false,,ko
[object Object],Sun Nov 22 23:16:17 +0000 2015,668568715370205200,668568715370205184,hersheys choco chip cookie pls!? :---(,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,,,,,,[object Object],,,,,false,0,1,[object Object],false,false,,en
[object Object],Mon Nov 23 00:31:42 +0000 2015,668587693484314600,668587693484314624,@MarcoOliveiraEF Pikaaachu? Pikapi pikachuu [I'm hungryyy~],"<a href=""http://twitter.com/fat_pikachu"" rel=""nofollow"">Fat Pikachu</a>",false,,,251433500,251433500,MarcoOliveiraEF,[object Object],,,,,false,0,0,[object Object],false,false,,in
[object Object],Mon Nov 23 00:38:26 +0000 2015,668589387777744900,668589387777744896,omg i see my cats in 2 days. underrated.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:25 +0000 2015,668589383570890800,668589383570890754,"Vamos cats, não podemos parar #MTVStars Katy Perry","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,pt
[object Object],Mon Nov 23 00:12:00 +0000 2015,668582735301120000,668582735301120000,"All Philly teams are so ass this year, y'all can thank @MeekMill for fucking with the 6 god smh 💀💀💀","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,2,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:47 +0000 2015,668589476042641400,668589476042641408,Nothing is private on the internet?! That's big news. Huge.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:39:11 +0000 2015,668589577737805800,668589577737805825,2 new unfollowers and 1 new follower (hello! hello!) in the last day. Via https://t.co/AkKFdCFNAO,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire App</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:38:47 +0000 2015,668589477388902400,668589477388902401,nick jonas wearing a turtleneck HELLO,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:47 +0000 2015,668589475786702800,668589475786702848,"@Jay_AlphA hello, goodbye. Lol","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,668589313924329500,668589313924329472,253794354,253794354,Jay_AlphA,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:19:08 +0000 2015,668584529209241600,668584529209241600,"""Trending Philippines 08:12 AM PHT"" 6. Hello Monday 7. UKGChristmasDecors WithMARLO 8. Maguindanao Massacre 9. Sheriff","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:33:19 +0000 2015,668588102210838500,668588102210838528,"Hello, it's me https://t.co/Qorus0ecWi","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:33:18 +0000 2015,668588094577315800,668588094577315840,ADELE CANTANDO AO VIVO HELLO,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,pt
[object Object],Mon Nov 23 00:36:41 +0000 2015,668588947476455400,668588947476455425,@SienaBerardi THE CAT,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,668578136301305900,668578136301305856,2749745770,2749745770,SienaBerardi,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:17:46 +0000 2015,668584188413546500,668584188413546497,anyways hello what have I missed,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Wed Nov 18 17:01:12 +0000 2015,667024769167040500,667024769167040512,"$IPG:

Interpublic Group of Companies, Inc. (The) (NYSE:IPG) Stock …:

https://t.co/sbTVgX1KIy","<a href=""http://www.newsflowing.com"" rel=""nofollow"">NFIG</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:37:05 +0000 2015,668589046457745400,668589046457745408,I love Paige's dog😍,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Sat Nov 21 13:29:23 +0000 2015,668058629531148300,668058629531148288,"#Facebook dominates the social space, accounting for 1.5 billion users! https://t.co/Y0ef2xyU1u #SocialMediaFact","<a href=""http://www.edgetheory.com"" rel=""nofollow"">EdgeTheory</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Sun Nov 22 18:55:57 +0000 2015,668503200928956400,668503200928956416,@tryhardxash Saatchi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,668500732912341000,668500732912340992,3121176127,3121176127,htxhnvrh,[object Object],,,,,false,0,1,[object Object],false,false,,et
[object Object],Mon Nov 23 00:36:45 +0000 2015,668588962680856600,668588962680856577,RT @PoliticalLine: US black prison pop. is larger than all prisoners in India Canada Japan Germany Finland Israel &amp; England combined https:…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,58,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:38:05 +0000 2015,668589299596529700,668589299596529664,Yes this week is a short week for school happy 😬😬😬😬,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:04 +0000 2015,668589296211898400,668589296211898369,could not be more happy with my life right now 😊❤️,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:04 +0000 2015,668589296182513700,668589296182513666,So happy i didnt go to that dj,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:04 +0000 2015,668589293791768600,668589293791768576,I don't think I've ever been this happy after cutting everyone out of my life.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:37:35 +0000 2015,668589174270787600,668589174270787584,#Sports Minnesota's Penalties Costly Against Green Bay - New York Times https://t.co/gEPuDiP4wO,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Sun Nov 22 23:40:20 +0000 2015,668574765884555300,668574765884555266,"RT @NoemieMoukanda: Glynnis Kirchmeier estime que UBC a failli à ses responsabilités, n'a pas protégé ses étudiantes. #icicb https://t.co/h…","<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",false,,,,,,[object Object],,,,,false,1,0,[object Object],false,false,false,fr
[object Object],Mon Nov 23 00:38:07 +0000 2015,668589306496192500,668589306496192512,@heavyleaftoturn this makes me so so sad,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,667903758953807900,667903758953807873,2832815013,2832815013,heavyleaftoturn,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:37:52 +0000 2015,668589246500900900,668589246500900864,harry rolling his eyes at gigi has me happy yet also sad,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,1,[object Object],false,false,,en
[object Object],Mon Nov 23 00:22:53 +0000 2015,668585475045748700,668585475045748740,This IEM advertisement is cancer,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:36:59 +0000 2015,668589021623402500,668589021623402496,What's so hard about buying a decent ring and proposing. Why won't this topic die?,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:14 +0000 2015,668589335856312300,668589335856312320,https://t.co/R3BuvFzT3i,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,und
[object Object],Mon Nov 23 00:29:58 +0000 2015,668587257322987500,668587257322987520,"if you're sophisticated, i could dig it","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:01 +0000 2015,668589281888235500,668589281888235520,@pokebabey be happy(:,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,668589009556279300,668589009556279298,3164556506,3164556506,pokebabey,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:37:48 +0000 2015,668589228968706000,668589228968706048,PC Actual: 4 motivos para no comprar el nuevo iPad Pro. https://t.co/Y8wbRNyuW5,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,es
[object Object],Mon Nov 23 00:37:51 +0000 2015,668589241836924900,668589241836924928,I wonder how often Selena smokes,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,2,[object Object],false,false,,en
[object Object],Mon Nov 23 00:37:41 +0000 2015,668589199067496400,668589199067496448,"""... an experienced, industrious, ambitious, and often quite often picturesque liar."" -- Mark Twain","<a href=""http://www.floodgap.com/software/ttytter/"" rel=""nofollow"">TTYtter</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:37:49 +0000 2015,668589234417193000,668589234417192960,"Not even worried about my tests for this week, more concerned with sleep and counting down till the turkey 🙃","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:37:16 +0000 2015,668589095233323000,668589095233323008,I'd love to have a good gaming pc or laptop,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Sun Nov 22 23:33:27 +0000 2015,668573033179840500,668573033179840512,u better look at me like a chocolate sundae with reeses bits on top or i dont wanna date,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,1,1,[object Object],false,false,,en
[object Object],Sun Nov 22 22:29:30 +0000 2015,668556941543764000,668556941543763968,Feel no guilt buying $10 of Reeses,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Sun Nov 22 22:28:43 +0000 2015,668556744327467000,668556744327467008,Took Reeses bed outside to clean it and she is having a fit. Guess she thinks ima make her sleep outside,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:12 +0000 2015,668589327648075800,668589327648075777,Gigi Hadid Sports A Faux Bob At The American Music Awards: The American Music Awards celebrate achievements in... https://t.co/FSH7TKThzG,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Sun Nov 22 23:28:32 +0000 2015,668571795453304800,668571795453304832,출근각. 어춰,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,ko
[object Object],Sun Nov 22 23:23:57 +0000 2015,668570642095194100,668570642095194113,다시 보니 카드텍 일러 같쟌,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,ko
[object Object],Mon Nov 23 00:31:01 +0000 2015,668587523065700400,668587523065700352,📷 thorinds: BTS of “The Hobbit” spam (93/100) https://t.co/vvGNIK33NU,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:21:56 +0000 2015,668585234359717900,668585234359717888,Has anyone cut the Hobbit movies down to a single 2 hour film?,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:49 +0000 2015,668589483336470500,668589483336470528,God is actually good 100% of the time,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:57 +0000 2015,668589517834686500,668589517834686464,no one heart eyed my ig picture fuck this,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:57 +0000 2015,668589518149169200,668589518149169154,@VescaViolette fuck u,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,668589331112661000,668589331112660993,366200421,366200421,VescaViolette,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:56 +0000 2015,668589514537865200,668589514537865218,His outfit is ugly as fuck and him smoking is ugly as fuck idc,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,,,,,,[object Object],,,,,false,0,1,[object Object],false,false,,en
[object Object],Mon Nov 23 00:31:41 +0000 2015,668587688996397000,668587688996397056,Pikachu. Pikachu pikachu pikaaaaaachu *om nom nom*,"<a href=""http://twitter.com/fat_pikachu"" rel=""nofollow"">Fat Pikachu</a>",false,,,,,,[object Object],,,,,false,3,1,[object Object],false,false,,pl
[object Object],Mon Nov 23 00:39:00 +0000 2015,668589532170727400,668589532170727424,Traditional Survivor Series Match!  On the Pre-Show!  Because FUCK YOU BRITAIN! @OSWreview,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:49:24 +0000 2015,668592148548194300,668592148548194304,Fidelity Joins Growing Field of Automated Financial Advice https://t.co/BPZPsCC7IS,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,,,[object Object],,,,,false,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:17:47 +0000 2015,668584192943530000,668584192943529984,RT @TheEllenShow: Why did @Adele cross the road? She wanted to say hello from the other side.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,21584,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:37:12 +0000 2015,668589076728176600,668589076728176641,RT @justinbieber: #PURPOSE https://t.co/ZWMJvhasht,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,,,,,,[object Object],,,,,false,30919,0,[object Object],false,false,false,und
[object Object],Mon Nov 23 00:37:06 +0000 2015,668589050236829700,668589050236829696,RT @janinebucks: iPad User Guide For iOS 7.1 - Apple Inc. | Computers |709634245:... https://t.co/8sILJqVNAl,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",false,,,,,,[object Object],,,,,false,29,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:36:56 +0000 2015,668589009610887200,668589009610887168,RT @BuzzFeedWorld: Belgians Are Supporting The #BrusselsLockdown By Tweeting Cute Cat Pics https://t.co/VfiLXboA87,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",false,,,,,,[object Object],,,,,false,97,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:09:28 +0000 2015,668582099461546000,668582099461545984,that works...but the hilite is probably still not making it!  i got killed for lacrosse once! https://t.co/9AkjWrHXzs,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,,,[object Object],,,,,true,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:22:51 +0000 2015,668585465772163100,668585465772163072,RT @ubctbirds: UBC Thunderbirds - Uteck Bowl Champions and off to the Vanier Cup. #GoBirdsGo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,54,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:05 +0000 2015,668589300469076000,668589300469075969,RT @oneinEMillion_: I'm sad oh no:(,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,1,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:37:53 +0000 2015,668589249759875100,668589249759875072,"RT @miniaturelwt: it's sad how some of y'all prefer insecure, unhappy 2013 tmh harry over confident, happy, floral suit, long haired 2015 h…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,294,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:37:50 +0000 2015,668589236778631200,668589236778631168,"RT @miniaturelwt: it's sad how some of y'all prefer insecure, unhappy 2013 tmh harry over confident, happy, floral suit, long haired 2015 h…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,294,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:37:54 +0000 2015,668589252658241500,668589252658241536,RT @DeannaTylerG: @itookliz thanks for buying deez nuts😉😉,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,1,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:36:05 +0000 2015,668588797366415400,668588797366415361,RT @HunterMcClure: Can we petition for Adele to be the next Queen of England?,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,1,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:36:33 +0000 2015,668588913699758100,668588913699758080,"RT @Karnythia: This conversation about buying your own ring...bih, I wish the fuck I would.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,12,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:25:16 +0000 2015,668586072796999700,668586072796999680,Lol girl me too until I saw an online advertisement for it. I done went and logged into my old page and everything 😂 https://t.co/mhIQdK4dXV,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,true,0,0,[object Object],false,false,false,en
[object Object],Mon Nov 23 00:38:08 +0000 2015,668589311009361900,668589311009361920,RT @hannahurr: What if there are other things besides pregnancy tests you could pee on to get answers,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,19,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:37:52 +0000 2015,668589245309648900,668589245309648896,"RT @alyssapascual_: Two tests tomorrow, no thanks 🙄","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,,,,,,[object Object],,,,,false,2,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:35:50 +0000 2015,668588732866408400,668588732866408448,"RT @alyssapascual_: Two tests tomorrow, no thanks 🙄","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,2,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:28 +0000 2015,668589398032805900,668589398032805890,RT @realogblizz: Long after school life ain't nothing but a test you fail or pass,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,,,[object Object],,,,,false,143,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:28 +0000 2015,668589397336563700,668589397336563712,RT @realogblizz: Long after school life ain't nothing but a test you fail or pass,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,,,[object Object],,,,,false,143,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:28 +0000 2015,668589397235925000,668589397235924992,RT @realogblizz: Long after school life ain't nothing but a test you fail or pass,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,,,[object Object],,,,,false,143,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:28 +0000 2015,668589396980047900,668589396980047872,RT @realogblizz: Long after school life ain't nothing but a test you fail or pass,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,,,[object Object],,,,,false,143,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:28 +0000 2015,668589396808097800,668589396808097792,RT @realogblizz: Long after school life ain't nothing but a test you fail or pass,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,,,[object Object],,,,,false,143,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:28 +0000 2015,668589396753555500,668589396753555456,RT @realogblizz: Long after school life ain't nothing but a test you fail or pass,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,,,[object Object],,,,,false,143,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:42 +0000 2015,668589454962106400,668589454962106373,RT @theneedledrop: Dogs &gt; Cats,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,,,,,,[object Object],,,,,false,39,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:24 +0000 2015,668589380097982500,668589380097982464,RT @theneedledrop: Dogs &gt; Cats,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,39,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:20 +0000 2015,668589362565660700,668589362565660672,RT @theneedledrop: Dogs &gt; Cats,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,39,0,[object Object],false,false,,en
[object Object],Mon Nov 23 00:38:10 +0000 2015,668589319830007800,668589319830007808,RT @theneedledrop: Dogs &gt; Cats,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,,,[object Object],,,,,false,39,0,[object Object],false,false,,en
